"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"4468",2018,"F","7th","","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","I do not use the internet"
"4469",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","I do not use the internet"
"4470",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Always"
"4471",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","I do not use the internet"
"4472",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4473",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Rarely","Rarely"
"4474",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Most of the time","Most of the time"
"4475",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","I do not use the internet","Sometimes"
"4476",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4477",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4478",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4479",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","I do not use the internet"
"4480",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Always"
"4481",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Always","Always"
"4482",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Rarely"
"4483",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Sometimes","Sometimes"
"4484",2018,"F","7th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"4485",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4486",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"4487",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4488",2018,"*","7th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"4489",2018,"M","7th","Yes","75","Today","No","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4490",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","I do not use the internet"
"4491",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","Rarely"
"4492",2018,"M","7th","No","1","Today","No","No","No","","1","Today","No","No","No","No","No","1","No","Never","Never"
"4493",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","","No","No","Not Sure","No","1","No","Rarely","Rarely"
"4494",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Most of the time"
"4495",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Always","Sometimes"
"4496",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","","",""
"4497",2018,"F","8th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4498",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4499",2018,"F","8th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"4500",2018,"F","8th","No","1","Today","Yes","No","No","Yes","1","8","Yes","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"4501",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Always","I do not use the internet"
"4502",2018,"M","8th","Yes","75","Today","Yes","Yes","Yes","No","7","Last 7 Days","Yes","Yes","Yes","Yes","Yes","1","Yes","*","I do not use the internet"
"4503",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4504",2018,"F","8th","Yes","75","Today","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","No","I do not use the internet","I do not use the internet"
"4505",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Always"
"4506",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Always"
"4507",2018,"F","8th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","Yes","1","Yes","Rarely","Sometimes"
"4508",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4509",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"4510",2018,"M","8th","No","1","","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4511",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4512",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4513",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","Always"
"4514",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","Yes","Never","Never"
"4515",2018,"M","8th","No","1","Today","No","","","Yes","4","Today","No","No","Yes","","","","","",""
"4516",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","Rarely","Never"
"4517",2018,"F","9th","No","1","Today","No","No","No","Yes","1","8","No","No","No","No","No","1","Yes","Always","Always"
"4518",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"4519",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Rarely","Sometimes"
"4520",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","I do not use the internet","Sometimes"
"4521",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Never","Sometimes"
"4522",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","I do not use the internet"
"4523",2018,"M","8th","No","1","Today","No","","","No","1","Today","No","No","No","","","","","",""
"4524",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Most of the time"
"4525",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4526",2018,"F","8th","Yes","100","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","1","No","Sometimes","Sometimes"
"4527",2018,"F","8th","No","1","Today","No","No","No","Yes","1","Today","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"4528",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4529",2018,"M","8th","","7","1-4 Years Ago","Yes","Yes","Yes","Yes","6","Last 7 Days","Yes","Yes","Yes","Yes","Yes","6","No","Rarely","Never"
"4530",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Rarely"
"4531",2018,"F","8th","No","1","Today","No","No","No","Yes","2","Last Year","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4532",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4533",2018,"M","9th","Yes","75","Last Year","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","5","Yes","Sometimes","Sometimes"
"4534",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Sometimes"
"4535",2018,"F","9th","Yes","100","1-4 Years Ago","Yes","Yes","Yes","No","1","Today","Yes","Yes","Yes","Yes","Yes","6","Yes","Sometimes","Never"
"4536",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4537",2018,"M","9th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4538",2018,"M","9th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Never"
"4539",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Rarely"
"4540",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"4541",2018,"F","9th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","","Yes","Never","Never"
"4542",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4543",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"4544",2018,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4545",2018,"M","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4546",2018,"M","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4547",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"4548",2018,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4549",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4550",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","","Sometimes"
"4551",2018,"M","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"4552",2018,"M","9th","Yes","100","Last Year","Yes","Yes","Yes","No","1","Today","No","No","No","","No","2","Yes","Never","Rarely"
"4553",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4554",2018,"F","9th","Yes","7","Last 6 Months","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","","Yes","Never","Rarely"
"4555",2018,"F","9th","Yes","75","Last Year","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4556",2018,"F","10th","Yes","35","Last Month","No","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","2","Yes","Never","Rarely"
"4557",2018,"F","10th","Yes","35","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","2","Yes","Never","Never"
"4558",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Sometimes"
"4559",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"4560",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"4561",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Never"
"4562",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"4563",2018,"F","10th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","","No","Yes","No","1","Yes","Never","Rarely"
"4564",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"4565",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Always","Sometimes"
"4566",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","Yes","6","Yes","Rarely","Rarely"
"4567",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4568",2018,"M","10th","Yes","100","1-4 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","Yes","Yes","No","4","Yes","Sometimes","Rarely"
"4569",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Sometimes","Rarely"
"4570",2018,"F","10th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Rarely","Rarely"
"4571",2018,"M","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Never"
"4572",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"4573",2018,"F","9th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Sometimes"
"4574",2018,"F","9th","Yes","15","Last 7 Days","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"4575",2018,"F","9th","Yes","15","Last Month","No","Yes","Yes","Yes","1","8","No","No","No","No","No","1","No","Rarely","Sometimes"
"4576",2018,"F","9th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4577",2018,"M","9th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Most of the time"
"4578",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4579",2018,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"4580",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Most of the time","Most of the time"
"4581",2018,"M","9th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Yes","No","6","Yes","","Rarely"
"4582",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","Sometimes","Sometimes"
"4583",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Most of the time"
"4584",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","*","Sometimes","Rarely"
"4585",2018,"F","9th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Rarely"
"4586",2018,"M","9th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"4587",2018,"M","9th","Yes","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4588",2018,"M","9th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","3","Yes","Never","Never"
